"CodigocompletoDane","MPIO","ano","poblacion","codigoanodane","cienmilhabitantes"
"85263000","Pore","2017",7915,"201785263000",0.007915
"85279000","Recetor","2017",4375,"201785279000",0.004375
"85300000","Sabanalarga","2017",2893,"201785300000",0.002893
"85315000","Sácama","2017",2062,"201785315000",0.002062
"85325000","San Luis de Palenque","2017",7855,"201785325000",0.007855
"85400000","Támara","2017",7034,"201785400000",0.007034
"85410000","Tauramena","2017",23387,"201785410000",0.023387
"85430000","Trinidad","2017",15471,"201785430000",0.015471
"85440000","Villanueva","2017",24294,"201785440000",0.024294
"86001000","Mocoa","2017",43731,"201786001000",0.043731
"86219000","Colón","2017",5604,"201786219000",0.005604
"86320000","Orito","2017",55018,"201786320000",0.055018
"86568000","Puerto Asís","2017",61483,"201786568000",0.061483
"86569000","Puerto Caicedo","2017",14675,"201786569000",0.014675
"86571000","Puerto Guzmán","2017",23994,"201786571000",0.023994
"86573000","Leguízamo","2017",15396,"201786573000",0.015396
"86749000","Sibundoy","2017",14310,"201786749000",0.01431
"86755000","San Francisco","2017",7151,"201786755000",0.007151
"86757000","San Miguel","2017",27707,"201786757000",0.027707
"86760000","Santiago","2017",10661,"201786760000",0.010661
"86865000","Valle del Guamuez","2017",53057,"201786865000",0.053057
"86885000","Villagarzón","2017",21307,"201786885000",0.021307
"88001000","San Andrés","2017",72585,"201788001000",0.072585
"88564000","Providencia","2017",5174,"201788564000",0.005174
"91001000","Leticia","2017",41957,"201791001000",0.041957
"91263000","El Encanto (CD)","2017",4928,"201791263000",0.004928
"91405000","La Chorrera (CD)","2017",3988,"201791405000",0.003988
"91407000","La Pedrera (CD)","2017",5269,"201791407000",0.005269
"91430000","La Victoria (CD)","2017",1127,"201791430000",0.001127
"91460000","Miriti - Paraná (CD)","2017",1519,"201791460000",0.001519
"91530000","Puerto Alegría (CD)","2017",2107,"201791530000",0.002107
"91536000","Puerto Arica (CD)","2017",1330,"201791536000",0.00133
"91540000","Puerto Nariño","2017",8398,"201791540000",0.008398
"91669000","Puerto Santander (CD)","2017",3051,"201791669000",0.003051
"91798000","Tarapacá (CD)","2017",4274,"201791798000",0.004274
"94001000","Inírida","2017",20147,"201794001000",0.020147
"94343000","Barranco Minas (CD)","2017",4944,"201794343000",0.004944
"94663000","Mapiripana (CD)","2017",2788,"201794663000",0.002788
"94883000","San Felipe (CD)","2017",2217,"201794883000",0.002217
"94884000","Puerto Colombia (CD)","2017",4932,"201794884000",0.004932
"94885000","La Guadalupe (CD)","2017",392,"201794885000",0.000392
"94886000","Cacahual (CD)","2017",2694,"201794886000",0.002694
"94887000","Pana Pana (CD)","2017",3358,"201794887000",0.003358
"94888000","Morichal (CD)","2017",1305,"201794888000",0.001305
"95001000","San José del Guaviare","2017",66679,"201795001000",0.066679
"95015000","Calamar","2017",8665,"201795015000",0.008665
"95025000","El Retorno","2017",23756,"201795025000",0.023756
"95200000","Miraflores","2017",15107,"201795200000",0.015107
"97001000","Mitú","2017",32156,"201797001000",0.032156
"97161000","Caruru","2017",3336,"201797161000",0.003336
"97511000","Pacoa (CD)","2017",5980,"201797511000",0.00598
"97666000","Taraira","2017",960,"201797666000",0.00096
"97777000","Papunaua (CD)","2017",837,"201797777000",0.000837
"97889000","Yavaraté (CD)","2017",1231,"201797889000",0.001231
"99001000","Puerto Carreño","2017",16249,"201799001000",0.016249
"99524000","La Primavera","2017",16447,"201799524000",0.016447
"99624000","Santa Rosalía","2017",4138,"201799624000",0.004138
"99773000","Cumaribo","2017",38634,"201799773000",0.038634
"5001000","Medellín","2018",2529403,"20185001000",2.529403
"5002000","Abejorral","2018",18991,"20185002000",0.018991
"5004000","Abriaquí","2018",1971,"20185004000",0.001971
"5021000","Alejandría","2018",3361,"20185021000",0.003361
"5030000","Amagá","2018",30181,"20185030000",0.030181
"5031000","Amalfi","2018",22567,"20185031000",0.022567
"5034000","Andes","2018",47003,"20185034000",0.047003
"5036000","Angelópolis","2018",9353,"20185036000",0.009353
"5038000","Angostura","2018",11040,"20185038000",0.01104
"5040000","Anorí","2018",17737,"20185040000",0.017737
"5042000","Santafé de Antioquia","2018",25067,"20185042000",0.025067
"5044000","Anza","2018",7601,"20185044000",0.007601
"5045000","Apartadó","2018",195068,"20185045000",0.195068
"5051000","Arboletes","2018",43416,"20185051000",0.043416
"5055000","Argelia","2018",8306,"20185055000",0.008306
"5059000","Armenia","2018",3945,"20185059000",0.003945
"5079000","Barbosa","2018",52399,"20185079000",0.052399
"5086000","Belmira","2018",6930,"20185086000",0.00693
"5088000","Bello","2018",482255,"20185088000",0.482255
"5091000","Betania","2018",8976,"20185091000",0.008976
"5093000","Betulia","2018",17726,"20185093000",0.017726
"5101000","Ciudad Bolívar","2018",26698,"20185101000",0.026698
"5107000","Briceño","2018",8673,"20185107000",0.008673
"5113000","Buriticá","2018",6495,"20185113000",0.006495
"5120000","Cáceres","2018",41012,"20185120000",0.041012
"5125000","Caicedo","2018",8396,"20185125000",0.008396
"5129000","Caldas","2018",80538,"20185129000",0.080538
"5134000","Campamento","2018",8915,"20185134000",0.008915
"5138000","Cañasgordas","2018",16737,"20185138000",0.016737
"5142000","Caracolí","2018",4519,"20185142000",0.004519
"5145000","Caramanta","2018",5308,"20185145000",0.005308
"5147000","Carepa","2018",60141,"20185147000",0.060141
"5148000","El Carmen de Viboral","2018",48498,"20185148000",0.048498
"5150000","Carolina","2018",3512,"20185150000",0.003512
"5154000","Caucasia","2018",120479,"20185154000",0.120479
"5172000","Chigorodó","2018",82151,"20185172000",0.082151
"5190000","Cisneros","2018",8869,"20185190000",0.008869
"5197000","Cocorná","2018",14924,"20185197000",0.014924
"5206000","Concepción","2018",3194,"20185206000",0.003194
"5209000","Concordia","2018",20371,"20185209000",0.020371
"5212000","Copacabana","2018",72739,"20185212000",0.072739
"5234000","Dabeiba","2018",23068,"20185234000",0.023068
"5237000","Don Matías","2018",23709,"20185237000",0.023709
"5240000","Ebéjico","2018",12489,"20185240000",0.012489
"5250000","El Bagre","2018",50557,"20185250000",0.050557
"5264000","Entrerrios","2018",10404,"20185264000",0.010404
"5266000","Envigado","2018",238173,"20185266000",0.238173
"5282000","Fredonia","2018",21142,"20185282000",0.021142
"5284000","Frontino","2018",15703,"20185284000",0.015703
"5306000","Giraldo","2018",3977,"20185306000",0.003977
"5308000","Girardota","2018",58017,"20185308000",0.058017
"5310000","Gómez Plata","2018",13266,"20185310000",0.013266
"5313000","Granada","2018",9881,"20185313000",0.009881
"5315000","Guadalupe","2018",6318,"20185315000",0.006318
"5318000","Guarne","2018",50401,"20185318000",0.050401
"5321000","Guatapé","2018",5097,"20185321000",0.005097
"5347000","Heliconia","2018",5690,"20185347000",0.00569
"5353000","Hispania","2018",4885,"20185353000",0.004885
"5360000","Itagui","2018",276936,"20185360000",0.276936
"5361000","Ituango","2018",19919,"20185361000",0.019919
"5364000","Jardín","2018",13516,"20185364000",0.013516
"5368000","Jericó","2018",11852,"20185368000",0.011852
"5376000","La Ceja","2018",54615,"20185376000",0.054615
"5380000","La Estrella","2018",65303,"20185380000",0.065303
"5390000","La Pintada","2018",6402,"20185390000",0.006402
"5400000","La Unión","2018",19413,"20185400000",0.019413
"5411000","Liborina","2018",9572,"20185411000",0.009572
"5425000","Maceo","2018",6611,"20185425000",0.006611
"5440000","Marinilla","2018",55798,"20185440000",0.055798
"5467000","Montebello","2018",5825,"20185467000",0.005825
"5475000","Murindó","2018",4891,"20185475000",0.004891
"5480000","Mutatá","2018",22028,"20185480000",0.022028
"5483000","Nariño","2018",17891,"20185483000",0.017891
"5490000","Necoclí","2018",67359,"20185490000",0.067359
"5495000","Nechí","2018",28585,"20185495000",0.028585
"5501000","Olaya","2018",3341,"20185501000",0.003341
"5541000","Peñol","2018",15746,"20185541000",0.015746
"5543000","Peque","2018",11321,"20185543000",0.011321
"5576000","Pueblorrico","2018",6675,"20185576000",0.006675
"5579000","Puerto Berrío","2018",49392,"20185579000",0.049392
"5585000","Puerto Nare","2018",19209,"20185585000",0.019209
"5591000","Puerto Triunfo","2018",21317,"20185591000",0.021317
"5604000","Remedios","2018",31333,"20185604000",0.031333
"5607000","Retiro","2018",19702,"20185607000",0.019702
"5615000","Rionegro","2018",126193,"20185615000",0.126193
"5628000","Sabanalarga","2018",8191,"20185628000",0.008191
"5631000","Sabaneta","2018",53913,"20185631000",0.053913
"5642000","Salgar","2018",17397,"20185642000",0.017397
"5647000","San Andrés de Cuerquía","2018",5917,"20185647000",0.005917
"5649000","San Carlos","2018",16132,"20185649000",0.016132
"5652000","San Francisco","2018",5021,"20185652000",0.005021
"5656000","San Jerónimo","2018",12890,"20185656000",0.01289
"5658000","San José de La Montaña","2018",3436,"20185658000",0.003436
"5659000","San Juan de Urabá","2018",26646,"20185659000",0.026646
"5660000","San Luis","2018",10926,"20185660000",0.010926
"5664000","San Pedro","2018",27978,"20185664000",0.027978
"5665000","San Pedro de Uraba","2018",32063,"20185665000",0.032063
"5667000","San Rafael","2018",12819,"20185667000",0.012819
"5670000","San Roque","2018",16366,"20185670000",0.016366
"5674000","San Vicente","2018",16509,"20185674000",0.016509
"5679000","Santa Bárbara","2018",21591,"20185679000",0.021591
"5686000","Santa Rosa de Osos","2018",36991,"20185686000",0.036991
"5690000","Santo Domingo","2018",10049,"20185690000",0.010049
"5697000","El Santuario","2018",27273,"20185697000",0.027273
"5736000","Segovia","2018",41711,"20185736000",0.041711
"5756000","Sonson","2018",34339,"20185756000",0.034339
"5761000","Sopetrán","2018",15057,"20185761000",0.015057
"5789000","Támesis","2018",14224,"20185789000",0.014224
"5790000","Tarazá","2018",46343,"20185790000",0.046343
"5792000","Tarso","2018",8051,"20185792000",0.008051
"5809000","Titiribí","2018",14691,"20185809000",0.014691
"5819000","Toledo","2018",6651,"20185819000",0.006651
"5837000","Turbo","2018",172314,"20185837000",0.172314
"5842000","Uramita","2018",8212,"20185842000",0.008212
"5847000","Urrao","2018",46508,"20185847000",0.046508
"5854000","Valdivia","2018",23931,"20185854000",0.023931
"5856000","Valparaíso","2018",6102,"20185856000",0.006102
"5858000","Vegachí","2018",8949,"20185858000",0.008949
"5861000","Venecia","2018",13184,"20185861000",0.013184
"5873000","Vigía del Fuerte","2018",5610,"20185873000",0.00561
"5885000","Yalí","2018",8577,"20185885000",0.008577
"5887000","Yarumal","2018",48556,"20185887000",0.048556
"5890000","Yolombó","2018",25231,"20185890000",0.025231
"5893000","Yondó","2018",19757,"20185893000",0.019757
"5895000","Zaragoza","2018",31884,"20185895000",0.031884
"8001000","Barranquilla","2018",1232766,"20188001000",1.232766
"8078000","Baranoa","2018",59561,"20188078000",0.059561
"8137000","Campo de La Cruz","2018",15201,"20188137000",0.015201
"8141000","Candelaria","2018",12554,"20188141000",0.012554
"8296000","Galapa","2018",46302,"20188296000",0.046302
"8372000","Juan de Acosta","2018",17489,"20188372000",0.017489
"8421000","Luruaco","2018",27906,"20188421000",0.027906
"8433000","Malambo","2018",127221,"20188433000",0.127221
"8436000","Manatí","2018",16294,"20188436000",0.016294
"8520000","Palmar de Varela","2018",25764,"20188520000",0.025764
"8549000","Piojó","2018",5174,"20188549000",0.005174
"8558000","Polonuevo","2018",15656,"20188558000",0.015656
"8560000","Ponedera","2018",23244,"20188560000",0.023244
"8573000","Puerto Colombia","2018",26747,"20188573000",0.026747
"8606000","Repelón","2018",27110,"20188606000",0.02711
"8634000","Sabanagrande","2018",33694,"20188634000",0.033694
"8638000","Sabanalarga","2018",101347,"20188638000",0.101347
"8675000","Santa Lucía","2018",11305,"20188675000",0.011305
"8685000","Santo Tomás","2018",25679,"20188685000",0.025679
"8758000","Soledad","2018",666109,"20188758000",0.666109
"8770000","Suan","2018",8470,"20188770000",0.00847
"8832000","Tubará","2018",11017,"20188832000",0.011017
"8849000","Usiacurí","2018",9528,"20188849000",0.009528
"11001000","Bogotá, D.C.","2018",8181047,"201811001000",8.181047
"13001000","Cartagena","2018",1036412,"201813001000",1.036412
"13006000","Achí","2018",24259,"201813006000",0.024259
"13030000","Altos del Rosario","2018",14485,"201813030000",0.014485
"13042000","Arenal","2018",20177,"201813042000",0.020177
"13052000","Arjona","2018",76676,"201813052000",0.076676
"13062000","Arroyohondo","2018",10305,"201813062000",0.010305
"13074000","Barranco de Loba","2018",18757,"201813074000",0.018757
"13140000","Calamar","2018",24246,"201813140000",0.024246
"13160000","Cantagallo","2018",9718,"201813160000",0.009718
"13188000","Cicuco","2018",11138,"201813188000",0.011138
"13212000","Córdoba","2018",12317,"201813212000",0.012317
"13222000","Clemencia","2018",12857,"201813222000",0.012857
"13244000","El Carmen de Bolívar","2018",77840,"201813244000",0.07784
"13248000","El Guamo","2018",7769,"201813248000",0.007769
"13268000","El Peñón","2018",10112,"201813268000",0.010112
"13300000","Hatillo de Loba","2018",12200,"201813300000",0.0122
"13430000","Magangué","2018",123955,"201813430000",0.123955
"13433000","Mahates","2018",26802,"201813433000",0.026802
"13440000","Margarita","2018",10151,"201813440000",0.010151
"13442000","María La Baja","2018",49138,"201813442000",0.049138
"13458000","Montecristo","2018",22780,"201813458000",0.02278
"13468000","Mompós","2018",45104,"201813468000",0.045104
"13473000","Morales","2018",22160,"201813473000",0.02216
"13490000","Norosí (1)","2018",5119,"201813490000",0.005119
"13549000","Pinillos","2018",25705,"201813549000",0.025705
"13580000","Regidor","2018",11090,"201813580000",0.01109
"13600000","Río Viejo (1)(3)","2018",18976,"201813600000",0.018976
"13620000","San Cristóbal","2018",6722,"201813620000",0.006722
"13647000","San Estanislao","2018",16573,"201813647000",0.016573
"13650000","San Fernando","2018",14037,"201813650000",0.014037
"13654000","San Jacinto","2018",21635,"201813654000",0.021635
"13655000","San Jacinto del Cauca","2018",14349,"201813655000",0.014349
"13657000","San Juan Nepomuceno","2018",33885,"201813657000",0.033885
"13667000","San Martín de Loba","2018",18483,"201813667000",0.018483
"13670000","San Pablo","2018",35559,"201813670000",0.035559
"13673000","Santa Catalina","2018",13553,"201813673000",0.013553
"13683000","Santa Rosa","2018",24158,"201813683000",0.024158
"13688000","Santa Rosa del Sur","2018",44980,"201813688000",0.04498
"13744000","Simití","2018",21250,"201813744000",0.02125
"13760000","Soplaviento","2018",8498,"201813760000",0.008498
